aborted,applicant,cancelled,cancelledAt,createdAt,createdBy,didPass,executed,gracePeriodEnds,guildkick,isMinion,lootRequested,memberAddress,minionExecuteActionTx,newMember,noShares,noVotes,paymentRequested,paymentTokenDecimals,paymentTokenSymbol,processed,processor,processedAt,proposer,proposalId,proposalIndex,sharesRequested,sponsored,sponsor,sponsoredAt,startingPeriod,trade,tributeOffered,tributeTokenDecimals,tributeTokenSymbol,tributeToken,votingPeriodStarts,votingPeriodEnds,whitelist,yesShares,yesVotes,molochAddress,molochVersion,minionAddress,actions,escrow,status,title,description,link,proposalType
"false","0xfafd1d1d502ba454a5fb3d89ede92a45bf8d8d8f","false","","1644543282","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1646040772","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646156574","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","451","416","20","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1644718509","8764","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644831172","1645435972","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #29","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0x618d64611af0a80f77472051077f488f12004daa","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645853572","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646142711","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","430","394","169","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644620176","8738","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644643972","1645248772","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #6","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0x6df304782b0866d2538c8fd2e46904a7f2ae321c","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645889572","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646142753","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","431","395","26","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644677222","8743","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644679972","1645284772","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #7","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0x7404becad09351583443720f8f520f689e93359e","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645896772","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646142804","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","432","396","54","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644677222","8744","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644687172","1645291972","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #8","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0x7aed3163fb1b705423175e3c2fa1d58aa638efa0","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645903972","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646142872","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","433","397","103","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644677222","8745","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644694372","1645299172","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #9","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0x7bb97ab045dd6ba0387ada21a0911068032cc5a3","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645911172","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646143130","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","434","398","53","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644677222","8746","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644701572","1645306372","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #10","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0x850b57fa5e6cf7dd624ac9287a2c7c79b342d7a8","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645918372","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646143515","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","435","399","66","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644677222","8747","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644708772","1645313572","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #11","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645925572","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646143626","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","436","400","146","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644677222","8748","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644715972","1645320772","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #12","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0x8c991297440a79358bd864902e704ecc815eac81","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645932772","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646143936","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","437","401","128","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644677222","8749","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644723172","1645327972","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #13","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645939972","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646144600","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","438","402","336","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644677222","8750","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644730372","1645335172","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #15","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0xa15ca74e65bf72730811abf95163e89ad9b9dff6","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645947172","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646145862","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","439","403","81","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644679991","8751","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644737572","1645342372","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #16","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645954372","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646146713","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","440","404","88","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644679991","8752","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644744772","1645349572","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #17","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0xb6dacfc9e6443f2546e9285ba4ae6359cdc20727","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645961572","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646147258","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","441","405","72","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644679991","8753","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644751972","1645356772","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #18","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0xb6ef7fffd7ae5718287d04cb6a077197e3240fc0","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645968772","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646151118","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","442","406","13","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644679991","8754","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644759172","1645363972","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #19","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0xbe278527d392ebb1cbe4818b95d984ff0a773d73","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645975972","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646151180","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","443","407","78","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644679991","8755","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644766372","1645371172","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #20","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0xc22ac94fa7cd5c40a8490dfcfde91081416fc0b8","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645983172","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646152124","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","444","408","221","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644681138","8756","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644773572","1645378372","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #21","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0xc864c34b7313e55bc832b857d8de55ff0f0d0b28","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645997572","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646153462","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","445","410","172","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1644718403","8758","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644787972","1645392772","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #23","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0xce4b87301ad7c336ef2f1b822ad8bd7e86249ebc","false","","1644543269","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1646004772","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646153529","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","446","411","13","true","0xafcd4572408b322ada9890253a7a42a9fa4c2e40","1644718420","8759","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644795172","1645399972","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #24","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0x3c9f71ae57fea4a2e38c9d413705ed1fdcd9e3da","false","","1644466703","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645839172","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646142661","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","428","392","106","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644620176","8736","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644629572","1645234372","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #4","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0x44c466f3c93c0890e9f3baf33265976a9096b9a3","false","","1644466703","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645846372","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646142699","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","429","393","19","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644620176","8737","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644636772","1645241572","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #5","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0x3c5829bfe6137a28455b575d0ed56e7b4707b56b","false","","1644460814","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645831972","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646142628","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","427","391","147","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644620176","8735","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644622372","1645227172","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #3","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0x28d804bf2212e220bc2b7b6252993db8286df07f","false","","1644460764","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645824772","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646142526","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","426","390","1","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644604807","8734","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644615172","1645219972","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #2","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0x27c72e4bd23c910218d8f06c4a1742e06657c874","false","","1644460677","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1645817572","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1646142438","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","425","389","65","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1644604807","8733","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644607972","1645212772","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","2021 Q3/Q4 Incentives Award #1 ","","discord.com/channels/694328313904234627/882348549138964490/936305898685616138","Funding Proposal"
"false","0x7ac712ec4c58ded138cc4e63e0fd59f697cc6963","false","","1644174775","0x1ced2cef30d40bb3617f8d455071b69f3b12d06f","true","false","1645392772","false","false","0","0x8c991297440a79358bd864902e704ecc815eac81","","false","0","0","50000000000000000000","18","WETH","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1645667680","0x8c991297440a79358bd864902e704ecc815eac81","424","388","0","true","0x8c991297440a79358bd864902e704ecc815eac81","1644175988","8674","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1644183172","1644787972","false","998","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Snapshot proposal 14","Validating this Snapshot proposal https://snapshot.org/#/mcv.eth/proposal/QmeRQMGnmAxd9wkj4Xxn6vsc6rhBp73v48NTxJ91CjSmAW","hideout.metacartel.xyz/t/songcamp-dao-investment-memo/243","Funding Proposal"
"false","0x7ac712ec4c58ded138cc4e63e0fd59f697cc6963","false","","1643730857","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1644975172","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","220000000000000000000","18","WETH","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1645020308","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","423","387","0","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1643764797","8616","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1643765572","1644370372","false","4635","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Snapshot Proposal 13","This will ratify the results of the snapshot at: https://snapshot.org/#/mcv.eth/proposal/0x77209446301f4ab013e763f688dc969ec25f1b6e4a72cb90128e6d0a1f0caffe  ","hideout.metacartel.xyz/t/242","Funding Proposal"
